"bsv"	"corpus"	"entity"	"lemma"	"prefLabel"	"context before"	"context after"	"location"	"number of words"	"features"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20180911_bsv_grandes_cultures-26_cle0f15a8.html"	"d2kab"	"feuilles étalées"	"feuille étalé"	""	"du stade semis à 3"	". Les semis sont enc"	"729-745"	"2545"	"type=Baggiolini, canonical-form=E, form=feuilles étalées"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20181002_bsv_grandes_cultures_29_cle0423a6.html"	"d2kab"	"feuilles étalées"	"feuille étalé"	""	"tade 3 feuilles à 7"	". Une majorité des p"	"1512-1528"	"2438"	"type=Baggiolini, canonical-form=E, form=feuilles étalées"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20181106_bsv_grandes_cultures_34_cle08159b.html"	"d2kab"	"feuilles étalées"	"feuille étalé"	""	"euilles à plus de 9"	". Stades des parcell"	"8686-8702"	"4407"	"type=Baggiolini, canonical-form=E, form=feuilles étalées"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190227_BSV_grandes_cultures_Auvergne_N02_cle0189db.html"	"d2kab"	"stade E"	"stade E"	""	"ptes à la ponte. Le"	"marque la fin du ri"	"1365-1372"	"1021"	"type=Baggiolini, canonical-form=E, form=stade E"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190227_BSV_grandes_cultures_Auvergne_N02_cle0189db.html"	"d2kab"	"stade E"	"stade E"	""	"ptes à la ponte. Le"	"marque la fin du ri"	"1765-1772"	"1021"	"type=Baggiolini, canonical-form=E, form=stade E"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190228_BSV_grandes_cultures_Rhone-Alpes_N_02_cle46d5a8.html"	"d2kab"	"stade E"	"stade E"	""	"ptes à la ponte. Le"	"marque la fin du ri"	"1296-1303"	"1021"	"type=Baggiolini, canonical-form=E, form=stade E"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190228_BSV_grandes_cultures_Rhone-Alpes_N_02_cle46d5a8.html"	"d2kab"	"stade E"	"stade E"	""	"ptes à la ponte. Le"	"marque la fin du ri"	"1696-1703"	"1021"	"type=Baggiolini, canonical-form=E, form=stade E"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190320_LOR_BSV_Grandes_Cultures_cle83816d.html"	"d2kab"	"floraison"	"floraison"	""	"jusqu'à l'entrée en"	". Dans le cas généra"	"6439-6448"	"2644"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190320_LOR_BSV_Grandes_Cultures_cle83816d.html"	"d2kab"	"floraison"	"floraison"	""	"à rentrer en pleine"	". Les seuils"	"6579-6588"	"2644"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190320_LOR_BSV_Grandes_Cultures_cle83816d.html"	"d2kab"	"stade E"	"stade E"	""	"ervention. Attendre"	"avant d'intervenir,"	"7043-7050"	"2644"	"type=Baggiolini, canonical-form=E, form=stade E"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190320_LOR_BSV_Grandes_Cultures_cle83816d.html"	"d2kab"	"floraison"	"floraison"	""	"variété de colza à"	"très précoce avec l"	"8064-8073"	"2644"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190320_LOR_BSV_Grandes_Cultures_cle83816d.html"	"d2kab"	"floraison"	"floraison"	""	"e et plus précoce à"	"(environ 15 jours),"	"8221-8230"	"2644"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_ALS_BSV_Grandes_Cultures_cle8c93cf.html"	"d2kab"	"floraison"	"floraison"	""	"tion du stade début"	". Méligèthes : La pé"	"229-238"	"2386"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_ALS_BSV_Grandes_Cultures_cle8c93cf.html"	"d2kab"	"floraison"	"floraison"	""	"elles est entrée en"	". Durant toute la pé"	"718-727"	"2386"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_ALS_BSV_Grandes_Cultures_cle8c93cf.html"	"d2kab"	"floraison"	"floraison"	""	"toute la période de"	", il est important d"	"756-765"	"2386"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_ALS_BSV_Grandes_Cultures_cle8c93cf.html"	"d2kab"	"floraison"	"floraison"	""	"la précocité de la"	"de la variété culti"	"1252-1261"	"2386"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_ALS_BSV_Grandes_Cultures_cle8c93cf.html"	"d2kab"	"floraison"	"floraison"	""	"s pièges (variété à"	"précoce) car cela c"	"2124-2133"	"2386"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_ALS_BSV_Grandes_Cultures_cle8c93cf.html"	"d2kab"	"floraison"	"floraison"	""	"jusqu'à l'entrée en"	". Dans le cas généra"	"2369-2378"	"2386"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_ALS_BSV_Grandes_Cultures_cle8c93cf.html"	"d2kab"	"floraison"	"floraison"	""	"à rentrer en pleine"	". Les seuils de nuis"	"2509-2518"	"2386"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_ALS_BSV_Grandes_Cultures_cle8c93cf.html"	"d2kab"	"stade E"	"stade E"	""	"ervention. Attendre"	"avant d'intervenir,"	"2931-2938"	"2386"	"type=Baggiolini, canonical-form=E, form=stade E"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_ALS_BSV_Grandes_Cultures_cle8c93cf.html"	"d2kab"	"floraison"	"floraison"	""	"nchement entrées en"	"(F2 ou plus) le ris"	"3164-3173"	"2386"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_ALS_BSV_Grandes_Cultures_cle8c93cf.html"	"d2kab"	"floraison"	"floraison"	""	"résentes mais où la"	"ne s'enclenche pas"	"3285-3294"	"2386"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_ALS_BSV_Grandes_Cultures_cle8c93cf.html"	"d2kab"	"floraison"	"floraison"	""	"empêche d'entrer en"	". Dans ce cas partic"	"3468-3477"	"2386"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_CHA_BSV_Grandes_Cultures_cle8333d7.html"	"d2kab"	"floraison"	"floraison"	""	"des colzas au stade"	"(F1-F2).Méligèthes"	"726-735"	"3588"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_CHA_BSV_Grandes_Cultures_cle8333d7.html"	"d2kab"	"floraison"	"floraison"	""	"de de la culture La"	"est engagée dans la"	"7757-7766"	"3588"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_CHA_BSV_Grandes_Cultures_cle8333d7.html"	"d2kab"	"floraison"	"floraison"	""	"e- Stade F1 : Début"	"- Stade F2 : Allonge"	"8091-8100"	"3588"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_CHA_BSV_Grandes_Cultures_cle8333d7.html"	"d2kab"	"Floraison"	"floraison"	""	"une longueur <2cm."	"des inflorescences"	"8265-8274"	"3588"	"type=Baggiolini, canonical-form=I, form=Floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_CHA_BSV_Grandes_Cultures_cle8333d7.html"	"d2kab"	"floraison"	"floraison"	""	"tant au début de la"	", la capacité de com"	"8611-8620"	"3588"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_CHA_BSV_Grandes_Cultures_cle8333d7.html"	"d2kab"	"floraison"	"floraison"	""	"ve avec l'entrée en"	". L'estimation du ri"	"9143-9152"	"3588"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_CHA_BSV_Grandes_Cultures_cle8333d7.html"	"d2kab"	"stade E"	"stade E"	""	"ervention. Attendre"	"avant d'intervenir,"	"9699-9706"	"3588"	"type=Baggiolini, canonical-form=E, form=stade E"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_CHA_BSV_Grandes_Cultures_cle8333d7.html"	"d2kab"	"floraison"	"floraison"	""	"du réseau étant en"	", elles ne sont plus"	"10241-10250"	"3588"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_CHA_BSV_Grandes_Cultures_cle8333d7.html"	"d2kab"	"floraison"	"floraison"	""	"sein du réseau, la"	"est bien engagée. L"	"11231-11240"	"3588"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190417_CHA_BSV_Grandes_Cultures_cle8333d7.html"	"d2kab"	"floraison"	"floraison"	""	"mat durant toute la"	"favorisera ou non l"	"12054-12063"	"3588"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"d2kab"	"floraison"	"floraison"	""	"8 à 9 feuilles. La"	"des pois de pri"	"1492-1501"	"5504"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"d2kab"	"feuille étalée"	"feuille étalé"	""	"es orges à dernière"	". Les températures b"	"7130-7144"	"5504"	"type=Baggiolini, canonical-form=E, form=feuille étalée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"d2kab"	"floraison"	"floraison"	""	"faudra attendre la"	"pour réaliser un di"	"7723-7732"	"5504"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"d2kab"	"floraison"	"floraison"	""	"eau et la fin de la"	"s'amorce par endroi"	"10634-10643"	"5504"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"d2kab"	"Floraison"	"floraison"	""	"s) et G4 = BBCH 73 ("	"terminée - les 10 p"	"10789-10798"	"5504"	"type=Baggiolini, canonical-form=I, form=Floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"d2kab"	"floraison"	"floraison"	""	"toute la période de"	", il est important d"	"10970-10979"	"5504"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"d2kab"	"floraison"	"floraison"	""	"te hétérogénéité de"	"et de formation de"	"11251-11260"	"5504"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"d2kab"	"floraison"	"floraison"	""	"tions proches de la"	", sur colza, en plei"	"12228-12237"	"5504"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"d2kab"	"floraison"	"floraison"	""	"ur colza, en pleine"	"ou en période de pr"	"12260-12269"	"5504"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"d2kab"	"floraison"	"floraison"	""	"torisé "" pendant la"	"mais toujours en de"	"12401-12410"	"5504"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"d2kab"	"Floraison"	"floraison"	""	"teint le stade G4 -"	"terminée, sortant a"	"17055-17064"	"5504"	"type=Baggiolini, canonical-form=I, form=Floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"d2kab"	"floraison"	"floraison"	""	"ade 12 feuilles. La"	"n'a pas encore débu"	"19285-19294"	"5504"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"d2kab"	"floraison"	"floraison"	""	"puis le stade début"	"jusqu'à la fin flor"	"20065-20074"	"5504"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"d2kab"	"floraison"	"floraison"	""	"ison jusqu'à la fin"	"pour les pois de pr"	"20090-20099"	"5504"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"d2kab"	"floraison"	"floraison"	""	"oche de l'entrée en"	". Symptôme d'ascochy"	"20453-20462"	"5504"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"d2kab"	"feuilles étalées"	"feuille étalé"	""	"t deuxième paire de"	"(B3 B4 = BBCH 14)."	"20862-20878"	"5504"	"type=Baggiolini, canonical-form=E, form=feuilles étalées"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2.html"	"d2kab"	"floraison"	"floraison"	""	"ade des cultures La"	"est terminée sur la"	"1685-1694"	"4628"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2.html"	"d2kab"	"floraison"	"floraison"	""	"au stade G4 mais la"	"est toujours en cou"	"1855-1864"	"4628"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2.html"	"d2kab"	"floraison"	"floraison"	""	"e : épiaison rose :"	"- gris : non rensei"	"6350-6359"	"4628"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2.html"	"d2kab"	"floraison"	"floraison"	""	"e début épiaison et"	"et la reprise d'épi"	"13266-13275"	"4628"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2.html"	"d2kab"	"floraison"	"floraison"	""	"nte au moment de la"	"un précédent maïs o"	"13510-13519"	"4628"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2.html"	"d2kab"	"floraison"	"floraison"	""	"résidus lors de la"	"des blés. Pour cela"	"15691-15700"	"4628"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2.html"	"d2kab"	"floraison"	"floraison"	""	"ériode entourant la"	").4 et 5 : Il est pr"	"16515-16524"	"4628"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2.html"	"d2kab"	"floraison"	"floraison"	""	"ndant la période de"	"(cumul de pluie < 1"	"16886-16895"	"4628"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2.html"	"d2kab"	"floraison"	"floraison"	""	"jours entourant la"	").6 et 7 : Modifier"	"16953-16962"	"4628"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2.html"	"d2kab"	"floraison"	"floraison"	""	"d'épiaison à début"	". Seulement un peu d"	"17563-17572"	"4628"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf.html"	"d2kab"	"floraison"	"floraison"	""	"ébut épiaison à fin"	") : penser à install"	"5136-5145"	"3299"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf.html"	"d2kab"	"floraison"	"floraison"	""	"e et de début à fin"	"en plaine. Etat vég"	"6945-6954"	"3299"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"floraison"	"floraison"	""	"oche de l'entrée en"	".Puceron vert : Prés"	"1744-1753"	"5369"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"floraison"	"floraison"	""	"ison à la fin de la"	", le risque cécidomy"	"5230-5239"	"5369"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"floraison"	"floraison"	""	"épiaison jusque fin"	", en soirée par temp"	"5461-5470"	"5369"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"floraison"	"floraison"	""	"es vont de méiose à"	": 3% au stade méios"	"6295-6304"	"5369"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"floraison"	"floraison"	""	"iaison, 34% à début"	", 28% à mi floraison"	"6370-6379"	"5369"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"floraison"	"floraison"	""	"floraison, 28% à mi"	"et 21% à floraison."	"6390-6399"	"5369"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"floraison"	"floraison"	""	"floraison et 21% à"	". 2 Rhynchosporiose"	"6409-6418"	"5369"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"floraison"	"floraison"	""	"toute la période de"	", il est important d"	"9412-9421"	"5369"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"floraison"	"floraison"	""	"tions proches de la"	", sur colza, en plei"	"11171-11180"	"5369"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"floraison"	"floraison"	""	"ur colza, en pleine"	"ou en période de pr"	"11203-11212"	"5369"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"floraison"	"floraison"	""	"torisé "" pendant la"	"mais toujours en de"	"11344-11353"	"5369"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"floraison"	"floraison"	""	"11-12 feuilles. La"	"n'a pas encore débu"	"15520-15529"	"5369"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"floraison"	"floraison"	""	"puis le stade début"	"jusqu'à la fin flor"	"17590-17599"	"5369"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"floraison"	"floraison"	""	"ison jusqu'à la fin"	"pour les pois de pr"	"17615-17624"	"5369"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"floraison"	"floraison"	""	"oche de l'entrée en"	". Pour information,"	"17945-17954"	"5369"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"floraison"	"floraison"	""	"cerons peu avant la"	"et jusqu'au stade l"	"18554-18563"	"5369"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"floraison"	"floraison"	""	"imite d'avortement ("	"+ 2-3 semaines). A"	"18603-18612"	"5369"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"floraison"	"floraison"	""	"à l'approche de la"	". BSV n°13 P.12 TOU"	"19780-19789"	"5369"	"type=Baggiolini, canonical-form=I, form=floraison"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"d2kab"	"feuilles étalées"	"feuille étalé"	""	"a première paire de"	"(B1 B2= BBCH 12) et"	"19957-19973"	"5369"	"type=Baggiolini, canonical-form=E, form=feuilles étalées"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20190710_BSV_grandes_cultures_Auvergne_N21_cle0abf82.html"	"d2kab"	"floraison"	"floraison"	""	"ont de 8 feuilles à"	"mâle pour des semis"	"726-735"	"1127"	"type=Baggiolini, canonical-form=I, form=floraison"
