"bsv"	"type"	"number of words"	"html tag"	"context before"	"form"	"lemma"	"prefLabel"	"context after"	"location"	"features"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2010_10_18_29.html"	"html"	"1545"	"FIGURE. FIGCAPTION."	"e pivot. Hernie sur"	"colza"	"colza"	"colza"	"Pesmes 70 Bulletin"	"3001-3006"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2010_10_18_29.html"	"html"	"1545"	"H3."	"elles observées (18"	"blés"	"blé"	"blé"	"et 17 orges). Le ré"	"3378-3382"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blés"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2010_10_18_29.html"	"html"	"1545"	"FIGURE. FIGCAPTION."	"de terre argileuse."	"Orge Hiver"	"orge hiver"	"orge d'hiver"	"Pesmes 70 Insectes"	"3672-3682"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges_hiver, skos-prefLabel=orge d'hiver, form=Orge Hiver"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2010_10_18_29.html"	"html"	"1545"	"P."	"pieds chétifs. Les"	"blés"	"blé"	"blé"	"sont plus sensibles"	"3827-3831"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blés"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2010_10_18_29.html"	"html"	"1545"	"P."	"es feuilles face au"	"soleil"	"soleil"	"tournesol"	". Rhopalosiphum padi"	"5328-5334"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=soleil"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2010_10_18_29.html"	"html"	"1545"	"FIGURE. FIGCAPTION."	"palosiphum padi X20"	"Blé"	"blé"	"blé"	"Chaumercenne 70 Sur"	"5359-5362"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=Blé"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2010_10_18_29.html"	"html"	"1545"	"P."	"ec un traitement de"	"semence"	"semence"	"semence"	"insecticide, le seu"	"5639-5646"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Semences, skos-prefLabel=semence, form=semence"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2010_10_18_29.html"	"html"	"1545"	"P."	"sieurs parcelles de"	"seigle"	"seigle"	"seigle"	"sont concernées, de"	"5943-5949"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Seigles, skos-prefLabel=seigle, form=seigle"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2010_10_18_29.html"	"html"	"1545"	"P."	"n même temps que la"	"céréale"	"céréale"	"céréale"	". Les semis à venir"	"6134-6141"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréale"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"H2."	"n N° 7 9 avril 2013"	"COLZA"	"colza"	"colza"	"Réseau = 41 parcell"	"397-402"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=COLZA"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"FIGURE. FIGCAPTION."	"ançon de la tige du"	"colza"	"colza"	"colza"	"Sur le terrain : Le"	"1152-1157"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"FIGURE. FIGCAPTION."	"nçons de la tige du"	"colza"	"colza"	"colza"	"nbre moyen de captu"	"1396-1401"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"TABLE. TBODY. TR. TD."	"des méligèthes sur"	"colzas"	"colza"	"colza"	"vigoureux : 3-4"	"2463-2469"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"P. SMALL."	"ils applicables sur"	"colzas"	"colza"	"colza"	"en mauvais état vég"	"2680-2686"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"P."	"ées aux dégâts :les"	"colzas"	"colza"	"colza"	"en retard et en mau"	"2947-2953"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"P."	"ible D2 à E. Si les"	"colzas"	"colza"	"colza"	"redémarrent douceme"	"3068-3074"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"P."	"ections de pieds de"	"colza"	"colza"	"colza"	"ont été réalisées d"	"5956-5961"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"P."	"oyens à élevés. Les"	"colzas"	"colza"	"colza"	"étaient petits au m"	"6445-6451"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"P."	"parcelles Stade Les"	"céréales"	"céréale"	"céréale"	"poussent lentement."	"9878-9886"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréales"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"H1."	"ons. Stade épi 1 cm"	"Blé"	"blé"	"blé"	"Nbre de parcelles"	"9998-10001"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=Blé"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"P."	"u sol : ce sont les"	"pailles"	"paille"	"céréale à paille"	"des précédents en s"	"10668-10675"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales_paille, skos-prefLabel=céréale à paille, form=pailles"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"P."	"qui contaminent la"	"céréale"	"céréale"	"céréale"	". La combinaison de"	"10721-10728"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréale"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"P."	"; le risque pour un"	"blé"	"blé"	"blé"	"sur blé avec labour"	"10808-10811"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blé"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"P."	"que pour un blé sur"	"blé"	"blé"	"blé"	"avec labour sera in"	"10816-10819"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blé"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"P."	"sera inférieur à un"	"blé"	"blé"	"blé"	"sur blé sans labour"	"10852-10855"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blé"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"P."	"érieur à un blé sur"	"blé"	"blé"	"blé"	"sans labour. Par co"	"10860-10863"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blé"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"P."	"emet en surface les"	"pailles"	"paille"	"céréale à paille"	"de l'antéprécédent."	"10944-10951"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales_paille, skos-prefLabel=céréale à paille, form=pailles"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"P."	"de semis : plus le"	"blé"	"blé"	"blé"	"est semé tôt plus i"	"10998-11001"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blé"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"P."	"de semis : plus la"	"céréale"	"céréale"	"céréale"	"a été semée tôt et"	"14122-14129"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréale"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"H2."	"la lutte chimique."	"ORGE d'Hiver"	"orge d'Hiver"	"orge d'hiver"	"Réseau = 21 parcell"	"14814-14826"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges_hiver, skos-prefLabel=orge d'hiver, form=ORGE d'Hiver"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"H1."	"N°7 9 avril 2013 9"	"Orge hiver"	"orge hiver"	"orge d'hiver"	"12 10"	"15020-15030"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges_hiver, skos-prefLabel=orge d'hiver, form=Orge hiver"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"FIGURE. FIGCAPTION."	"trait du FONGISCOPE"	"ORGE"	"orge"	"orge"	"ARVALIS - Institut"	"16028-16032"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges, skos-prefLabel=orge, form=ORGE"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"P."	"de semis : plus la"	"céréale"	"céréale"	"céréale"	"a été semée tôt et"	"16506-16513"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréale"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"H2."	"°7 9 avril 2013 11"	"ORGE PRINTEMPS"	"orge printemps"	"orge de printemps"	"Réseau = 3 parcelle"	"16860-16874"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges_printemps, skos-prefLabel=orge de printemps, form=ORGE PRINTEMPS"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2013_04_09_07.html"	"html"	"3152"	"H2."	"u stade 2 feuilles."	"TOURNESOL"	"tournesol"	"tournesol"	"et MAIS Les semis d"	"16953-16962"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=TOURNESOL"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H2."	"le sujet souhaité)"	"Colza"	"colza"	"colza"	"Blé Orge hiver Trit"	"495-500"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=Colza"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"FIGURE. FIGCAPTION."	"jet souhaité) Colza"	"Blé"	"blé"	"blé"	"Orge hiver Tritical"	"501-504"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=Blé"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H3."	"souhaité) Colza Blé"	"Orge hiver"	"orge hiver"	"orge d'hiver"	"Triticale Orge prin"	"505-515"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges_hiver, skos-prefLabel=orge d'hiver, form=Orge hiver"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"P. SMALL."	"olza Blé Orge hiver"	"Triticale"	"triticale"	"triticale"	"Orge print Tourneso"	"516-525"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Triticales, skos-prefLabel=triticale, form=Triticale"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H3."	"rge hiver Triticale"	"Orge"	"orge"	"orge"	"print Tournesol Maï"	"526-530"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges, skos-prefLabel=orge, form=Orge"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H3."	"riticale Orge print"	"Tournesol"	"tournesol"	"tournesol"	"Maïs Soja Météo Adv"	"537-546"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=Tournesol"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"FIGURE. FIGCAPTION."	"rge print Tournesol"	"Maïs"	"maïs"	"maïs"	"Soja Météo Adventic"	"547-551"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=Maïs"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"FIGURE. FIGCAPTION."	"rint Tournesol Maïs"	"Soja"	"soja"	"soja"	"Météo Adventices de"	"552-556"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Sojas, skos-prefLabel=soja, form=Soja"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H5."	"temps Graminées des"	"céréales"	"céréale"	"céréale"	"Agenda COLZA Réseau"	"601-609"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréales"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H2."	"des céréales Agenda"	"COLZA"	"colza"	"colza"	"Réseau = 16 parcell"	"617-622"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=COLZA"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"P."	"at des cultures Les"	"colzas"	"colza"	"colza"	"sont défleuris. Dan"	"688-694"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"FIGURE. FIGCAPTION."	"lles se dessèchent."	"Colza"	"colza"	"colza"	"desséché Système ra"	"837-842"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=Colza"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"FIGURE. FIGCAPTION."	"ventices Les folles"	"avoines"	"avoine"	"avoine"	"épient Retour vers"	"924-931"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Avoines, skos-prefLabel=avoine, form=avoines"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H1."	"épiaison Floraison"	"Blé"	"blé"	"blé"	"Nbre de parcelles"	"1182-1185"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=Blé"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"TABLE. TBODY. TR. TD."	"e 6 et 7 (précédent"	"maïs"	"maïs"	"maïs"	"sans labour), le ri"	"3703-3707"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H3."	"2014 6 Cécidomyies"	"oranges"	"orange"	"oranger"	"du blé Ne pas confo"	"3983-3990"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orangers, skos-prefLabel=oranger, form=oranges"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H3."	"idomyies oranges du"	"blé"	"blé"	"blé"	"Ne pas confondre le"	"3994-3997"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blé"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"P."	"dre les cécidomyies"	"oranges"	"orange"	"oranger"	"avec les cicadelles"	"4031-4038"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orangers, skos-prefLabel=oranger, form=oranges"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"P."	"les à la cécidomyie"	"orange"	"orange"	"oranger"	"(Sitodiplosis mosel"	"5149-5155"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orangers, skos-prefLabel=oranger, form=orange"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"FIGURE. FIGCAPTION."	"ttes de cécidomyies"	"oranges"	"orange"	"oranger"	"2011 2012 2013 2014"	"5639-5646"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orangers, skos-prefLabel=oranger, form=oranges"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"P."	"t rares. Adventices"	"Ray Grass"	"ray Grass"	"ray-grass"	"et Folles avoines s"	"5912-5921"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Ray_grass, skos-prefLabel=ray-grass, form=Ray Grass"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"P."	"Ray Grass et Folles"	"avoines"	"avoine"	"avoine"	"sont en cours d'épi"	"5932-5939"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Avoines, skos-prefLabel=avoine, form=avoines"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"P."	"lien Graminées des"	"céréales"	"céréale"	"céréale"	"Retour vers le somm"	"6060-6068"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréales"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H2."	"ur vers le sommaire"	"ORGE"	"orge"	"orge"	"d'HIVER Réseau = 18"	"6093-6097"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges, skos-prefLabel=orge, form=ORGE"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H2."	"ur vers le sommaire"	"TRITICALE"	"triticale"	"triticale"	"Réseau = 2 parcelle"	"6895-6904"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Triticales, skos-prefLabel=triticale, form=TRITICALE"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H2."	"ur vers le sommaire"	"Orge de printemps"	"orge de printemps"	"orge de printemps"	"Réseau = 4 parcelle"	"7057-7074"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges_printemps, skos-prefLabel=orge de printemps, form=Orge de printemps"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H2."	"° 14 20 mai 2014 9"	"Tournesol"	"tournesol"	"tournesol"	"Réseau = 11 parcell"	"7843-7852"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=Tournesol"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H5."	"vols de pucerons du"	"tournesol"	"tournesol"	"tournesol"	"Nbre pucerons par p"	"8844-8853"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=tournesol"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H2."	"ur vers le sommaire"	"Maïs"	"maïs"	"maïs"	"Réseau = 11 parcell"	"10311-10315"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=Maïs"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"FIGURE. FIGCAPTION."	"s de capselles dans"	"maïs"	"maïs"	"maïs"	"Pour la reconnaissa"	"10592-10596"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"P."	"tices de printemps ("	"maïs"	"maïs"	"maïs"	"tournesol orge prin"	"10716-10720"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"P."	"de printemps (maïs"	"tournesol"	"tournesol"	"tournesol"	"orge printemps) Bul"	"10721-10730"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=tournesol"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"P."	"mps (maïs tournesol"	"orge printemps"	"orge printemps"	"orge de printemps"	") Bulletin de Santé"	"10731-10745"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges_printemps, skos-prefLabel=orge de printemps, form=orge printemps"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"P."	"llez les levées des"	"maïs"	"maïs"	"maïs"	"précédent prairie ("	"10872-10876"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"P."	"des maïs précédent"	"prairie"	"prairie"	"prairie"	"(voir photos BSV pr"	"10887-10894"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Prairies, skos-prefLabel=prairie, form=prairie"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H2."	"ur vers le sommaire"	"Soja"	"soja"	"soja"	"Réseau = 2 parcelle"	"11075-11079"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Sojas, skos-prefLabel=soja, form=Soja"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H2."	"tices de printemps ("	"maïs"	"maïs"	"maïs"	"tournesol orge prin"	"11443-11447"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H2."	"de printemps (maïs"	"tournesol"	"tournesol"	"tournesol"	"orge printemps) Amb"	"11448-11457"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=tournesol"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"H2."	"mps (maïs tournesol"	"orge printemps"	"orge printemps"	"orge de printemps"	") Ambroisies (clique"	"11458-11472"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges_printemps, skos-prefLabel=orge de printemps, form=orge printemps"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/BSV_43FCO_GC_2014_05_20_14.html"	"html"	"3068"	"FIGURE. FIGCAPTION."	"Levée de chénopodes"	"Arroche"	"arroche"	"arroche"	"étalée Renouées des"	"11727-11734"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Arroches, skos-prefLabel=arroche, form=Arroche"
