"bsv"	"number of words"	"html tag"	"context before"	"form"	"lemma"	"prefLabel"	"context after"	"location"	"features"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20180911_bsv_grandes_cultures-26_cle0f15a8.html"	"8"	"FIGURE"	"Pluri-annuelles ("	"prairies, jachères"	"prairie , jachère"	""	")"	"17-35"	"type=N_PUN_N, match=fcu, form=prairies, jachères"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20181106_bsv_grandes_cultures_34_cle08159b.html"	"4"	"FIGURE"	"Enquête"	"Tournesol et oiseaux"	"tournesol et oiseau"	""	""	"8-28"	"type=N_KON_N, match=fcu, form=Tournesol et oiseaux"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20181106_bsv_grandes_cultures_34_cle08159b.html"	"32"	"P"	"Du point de"	"vue des maladies, les colzas"	"vue du maladie , le colza"	""	"sont très sains. Qu"	"12-40"	"type=N_PUN_N, match=fcu, form=vue des maladies, les colzas"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190320_LOR_BSV_Grandes_Cultures_cle83816d.html"	"125"	"P"	"aison démarrée pour"	"les blés et orges"	"le blé et orges"	""	"d'hiver"	"190-207"	"type=N_KON_N, match=fcu, form=les blés et orges"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190417_ALS_BSV_Grandes_Cultures_cle8c93cf.html"	"35"	"P"	"celle en prenant en"	"compte, le stade, la vigueur du colza"	"compte , le stade , le vigueur du colza"	""	"ainsi que le niveau"	"91-128"	"type=N_PUN_N, match=fcu, form=compte, le stade, la vigueur du colza"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190417_ALS_BSV_Grandes_Cultures_cle8c93cf.html"	"19"	"P"	"a dans la rotation ("	"colza, tournesol, soja, pois"	"colza , tournesol , soja , pois"	""	")"	"65-93"	"type=N_PUN_N, match=fcu, form=colza, tournesol, soja, pois"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190417_CHA_BSV_Grandes_Cultures_cle8333d7.html"	"66"	"P"	"ritaire 1 Nœud pour"	"les blés, stade"	"le blé , stade"	""	"1-2 Nœuds pour les"	"38-53"	"type=N_PUN_N, match=fcu, form=les blés, stade"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190417_CHA_BSV_Grandes_Cultures_cle8333d7.html"	"88"	"P"	"a dans la rotation ("	"colza, tournesol, pois"	"colza , tournesol , pois"	""	") ;- les conditions"	"380-402"	"type=N_PUN_N, match=fcu, form=colza, tournesol, pois"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190417_CHA_BSV_Grandes_Cultures_cle8333d7.html"	"51"	"P"	"maladie. En cas de"	"contamination du colza, l'application"	"contamination du colza , l'application"	""	"d'un produit de bio"	"158-195"	"type=N_PUN_N, match=fcu, form=contamination du colza, l'application"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190417_CHA_BSV_Grandes_Cultures_cle8333d7.html"	"51"	"P"	"de biocontrôle sur"	"les pailles et chaumes"	"le paille et chaume"	""	"permet de faire dim"	"228-250"	"type=N_KON_N, match=fcu, form=les pailles et chaumes"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190417_CHA_BSV_Grandes_Cultures_cle8333d7.html"	"64"	"P"	"Sur"	"pois et féverole"	"pois et féverole"	""	", des encoches sont"	"4-20"	"type=N_KON_N, match=fcu, form=pois et féverole"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"179"	"P"	"rnière feuille pour"	"les blés et apparition des barbes"	"le blé et apparition du barbe"	""	"pour les orges d'hi"	"169-202"	"type=N_KON_N, match=fcu, form=les blés et apparition des barbes"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"87"	"P"	"iser les colzas. En"	"effet, les colzas"	"effet , le colza"	""	"présentent une fort"	"153-170"	"type=N_PUN_N, match=fcu, form=effet, les colzas"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"49"	"P"	"cette campagne. En"	"effet, le colza"	"effet , le colza"	""	"a une forte capacit"	"137-152"	"type=N_PUN_N, match=fcu, form=effet, le colza"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190507_LOR_BSV_Grandes_Cultures_cle893371.html"	"121"	"P"	"a dans la rotation ("	"colza, tournesol, soja, pois"	"colza , tournesol , soja , pois"	""	")- Les attaques rec"	"269-297"	"type=N_PUN_N, match=fcu, form=colza, tournesol, soja, pois"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2.html"	"42"	"P"	"lture précédente au"	"sol, maïs"	"sol , maïs"	""	"ou sorgho, souvent"	"130-139"	"type=N_PUN_N, match=fcu, form=sol, maïs"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"48"	"P"	"Cette"	"semaine, les stades des blés"	"semaine , le stade du blé"	""	"s'étalent de 3 nœud"	"6-34"	"type=N_PUN_N, match=fcu, form=semaine, les stades des blés"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190522_LOR_BSV_Grandes_Cultures_cle8b3b61.html"	"116"	"P"	"a dans la rotation ("	"colza, tournesol, soja, pois"	"colza , tournesol , soja , pois"	""	")- Les attaques rec"	"269-297"	"type=N_PUN_N, match=fcu, form=colza, tournesol, soja, pois"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190710_LOR_BSV_Grandes_Cultures_cle8d764a.html"	"55"	"P"	"Cette"	"semaine, les maïs"	"semaine , le maïs"	""	"sont compris entre"	"6-23"	"type=N_PUN_N, match=fcu, form=semaine, les maïs"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190730_bsv_grandes_cultures_cle879378.html"	"70"	"P"	"de surveillance du"	"mildiou du tournesol, la maladie"	"mildiou du tournesol , le maladie"	""	"a été observée en V"	"41-73"	"type=N_PUN_N, match=fcu, form=mildiou du tournesol, la maladie"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190730_bsv_grandes_cultures_cle879378.html"	"101"	"P"	"tales/2016 brochure"	"colza et altises"	"colza et altise"	""	"hiver.pdf"	"419-435"	"type=N_KON_N, match=fcu, form=colza et altises"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20190919_BSV_grandes_cultures_Rhone-Alpes_N24_cle03fa8f.html"	"55"	"P"	"e faible vitesse de"	"développement des colzas, le seuil de nuisibilité"	"développement du colza , le seuil de nuisibilité"	""	"est abaissé à 3 pla"	"167-216"	"type=N_PUN_N, match=fcu, form=développement des colzas, le seuil de nuisibilité"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20191002_BSV_grandes_cultures_Auvergne_N27_cle0fb714.html"	"55"	"P"	"e faible vitesse de"	"développement des colzas, le seuil de nuisibilité"	"développement du colza , le seuil de nuisibilité"	""	"est abaissé à 3 pla"	"167-216"	"type=N_PUN_N, match=fcu, form=développement des colzas, le seuil de nuisibilité"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20191114_BSV_grandes_cultures_Rhone-Alpes_N32_cle05361b.html"	"43"	"P"	"en vert à jaunâtre."	"La tête et les pattes"	"le tête et le patte"	""	"sont noires."	"176-197"	"type=N_KON_N, match=fcu, form=La tête et les pattes"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/20191114_BSV_grandes_cultures_Rhone-Alpes_N32_cle05361b.html"	"23"	"P"	""	"La couleur du colza, la qualité de l'enracinement et la disponibilité"	"le couleur du colza , le qualité de l'enracinement et le disponibilité"	""	"en azote permettent"	"0-69"	"type=N_PUN_N_KON_N, match=fcu, form=La couleur du colza, la qualité de l'enracinement et la disponibilité"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV-GC-n__33-01102019_cle41f418.html"	"12"	"H2"	""	"Colzas, pucerons"	"colza , puceron"	""	"verts (C.GAZET CA59"	"0-16"	"type=N_PUN_N, match=fcu, form=Colzas, pucerons"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV-GC-n__33-01102019_cle41f418.html"	"30"	"P"	""	"Colza, larve de teigne"	"colza , larve de teigne"	""	"des crucifères (C."	"0-22"	"type=N_PUN_N, match=fcu, form=Colza, larve de teigne"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV-GC-n__33-01102019_cle41f418.html"	"30"	"P"	"res (C. GAZET CA59-"	"Colza, mouche du chou"	"colza , mouche du chou"	""	"as3cot (F. CARLIER"	"54-75"	"type=N_PUN_N, match=fcu, form=Colza, mouche du chou"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV-GC-n__36-22102019_cle43a7f1.html"	"23"	"P"	"Cette semaine, 26"	"parcelles de blé et d'orge"	"parcelle de blé et d'orge"	""	"d'hiver ont été obs"	"18-44"	"type=N_KON_N, match=fcu, form=parcelles de blé et d'orge"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV-GC-n__36-22102019_cle43a7f1.html"	"20"	"P"	"ngluées relevées en"	"blé et escourgeon"	"blé et escourgeon"	""	", nous observons 1,"	"36-53"	"type=N_KON_N, match=fcu, form=blé et escourgeon"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV-GC-n__36-22102019_cle43a7f1.html"	"45"	"P"	"engluées relevées ("	"blé et orge"	"blé et orge"	""	") : 9 présentent des"	"49-60"	"type=N_KON_N, match=fcu, form=blé et orge"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV-GC-n__36-22102019_cle43a7f1.html"	"12"	"P"	""	"Colza, stade"	"colza , stade"	""	"10 feuilles (M. ROU"	"0-12"	"type=N_PUN_N, match=fcu, form=Colza, stade"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV-GC-n__36-22102019_cle43a7f1.html"	"10"	"P"	""	"Colza, larves"	"colza , larve"	""	"d'altise à différen"	"0-13"	"type=N_PUN_N, match=fcu, form=Colza, larves"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV-GC-n__36-22102019_cle43a7f1.html"	"16"	"P"	""	"Colza, larve de tenthrède et dégâts"	"colza , larve de tenthrède et dégât"	""	"sur feuille(H. GOSS"	"0-35"	"type=N_PUN_N_KON_N, match=fcu, form=Colza, larve de tenthrède et dégâts"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV-GC-n__36-22102019_cle43a7f1.html"	"14"	"P"	""	"Colza, macules de Phoma"	"colza , macule de Phoma"	""	"(H. GOSSE de GORRE"	"0-23"	"type=N_PUN_N, match=fcu, form=Colza, macules de Phoma"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_07-48_cereales_Normandie_2020_cle8d6d3f.html"	"83"	"P"	"La majorité des"	"parcelles de blé et d'orge"	"parcelle de blé et d'orge"	""	"semées sont entre l"	"16-42"	"type=N_KON_N, match=fcu, form=parcelles de blé et d'orge"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_07-48_cereales_Normandie_2020_cle8d6d3f.html"	"51"	"P"	"entre la période de"	"sensibilité de la céréale et la période"	"sensibilité de le céréale et le période"	""	"d'activité des cica"	"98-137"	"type=N_KON_N, match=fcu, form=sensibilité de la céréale et la période"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_19-19_cereales_Normandie_2019_cle8dba8a.html"	"215"	"P"	"arfois atteint. Sur"	"orge, la pression"	"orge , le pression"	""	"rhynchosporiose est"	"847-864"	"type=N_PUN_N, match=fcu, form=orge, la pression"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_27-29_cereales_Normandie_2019_cle8e5177.html"	"73"	"P"	"lle avec historique"	"dégâts, maïs"	"dégât , maïs"	""	"/maïs, mauvaise gest"	"179-191"	"type=N_PUN_N, match=fcu, form=dégâts, maïs"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_Betterave_n19_cle0c8c47.html"	"41"	"P"	"'ITB pour minimiser"	"les pertes de rendement et la dissémination des champignons"	"le perte de rendement et le dissémination du champignon"	""	"."	"169-228"	"type=N_KON_N, match=fcu, form=les pertes de rendement et la dissémination des champignons"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_Colza_no01-20fev_cle091791.html"	"49"	"P"	"ement des premières"	"captures et la présence de colza"	"capture et le présence de colza"	""	"aux tiges principal"	"135-167"	"type=N_KON_N, match=fcu, form=captures et la présence de colza"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_Colza_no01-20fev_cle091791.html"	"67"	"P"	"st conditionnée par"	"l'état du colza et la dynamique de croissance"	"l'état du colza et le dynamique de croissance"	""	"des tiges."	"318-363"	"type=N_KON_N, match=fcu, form=l'état du colza et la dynamique de croissance"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_Colza_no17-02oct2019_cle8cb181.html"	"46"	"P"	"lon les situations ("	"état du colza et dynamique de pousse"	"état du colza et dynamique de pousse"	""	")."	"231-267"	"type=N_KON_N, match=fcu, form=état du colza et dynamique de pousse"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_02_20190305_cle077475.html"	"7"	"H2"	"Piétin verse ("	"Blé et triticale"	"blé et triticale"	""	")"	"14-30"	"type=N_KON_N, match=fcu, form=Blé et triticale"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"22"	"P"	"Fusariose des épis ("	"Blé et triticale"	"blé et triticale"	""	") : vigilance à l'ap"	"20-36"	"type=N_KON_N, match=fcu, form=Blé et triticale"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"69"	"P"	""	"Les blés et triticale"	"le blé et triticale"	""	"entrent dans la pér"	"0-21"	"type=N_KON_N, match=fcu, form=Les blés et triticale"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"19"	"P"	"pour le blé tendre"	"d'hiver et le triticale"	"d'hiver et le triticale"	""	":"	"81-104"	"type=N_KON_N, match=fcu, form=d'hiver et le triticale"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_17_20190730_cle0fa494.html"	"85"	"P"	"ue, semer tôt : sur"	"colza, les semis"	"colza , le semis"	""	"tardifs sont généra"	"39-55"	"type=N_PUN_N, match=fcu, form=colza, les semis"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_17_20190730_cle0fa494.html"	"22"	"P"	"A partir de 3-4"	"feuilles, le colza"	"feuille , le colza"	""	"entre dans une dyna"	"16-34"	"type=N_PUN_N, match=fcu, form=feuilles, le colza"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_31_20191126_cle074695.html"	"32"	"P"	"Rotation à"	"base de colza, céréales et fourrages"	"base de colza , céréale et fourrage"	""	": offrant nourritur"	"11-47"	"type=N_PUN_N_KON_N, match=fcu, form=base de colza, céréales et fourrages"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_n_01_du_28_aout_2018_cle098cfb.html"	"3"	"H2"	""	"Tournesol et colza"	"tournesol et colza"	""	""	"0-18"	"type=N_KON_N, match=fcu, form=Tournesol et colza"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_n_01_du_28_aout_2018_cle098cfb.html"	"12"	"FIGURE"	""	"Colza, apparition"	"colza , apparition"	""	"de la 2ème feuille,"	"0-17"	"type=N_PUN_N, match=fcu, form=Colza, apparition"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_n_19_du_26_03_19_cle8bda1e.html"	"4"	"H3"	"Orges"	"d'hiver et escourgeons"	"d'hiver et escourgeon"	""	""	"6-28"	"type=N_KON_N, match=fcu, form=d'hiver et escourgeons"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_n_19_du_26_03_19_cle8bda1e.html"	"38"	"P"	"ions brun foncé sur"	"les feuilles et les gousses"	"le feuille et le gousse"	""	". Elle est favorisée"	"109-136"	"type=N_KON_N, match=fcu, form=les feuilles et les gousses"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_n_1_du_27_08_19_cle0c116a.html"	"16"	"P"	""	"Semis et levées de colza"	"semis et levée de colza"	""	"perturbés une fois"	"1-25"	"type=N_KON_N, match=fcu, form=Semis et levées de colza"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_n_1_du_27_08_19_cle0c116a.html"	"40"	"P"	"té, dans les autres"	"cultures(tournesol, sorgho"	"cultures(tournesol , sorgho"	""	", ) sans préjudice,"	"99-125"	"type=N_PUN_N, match=fcu, form=cultures(tournesol, sorgho"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_n_27_du_21_05_19_cle8d148f.html"	"4"	"H3"	"Orges"	"d'hiver et escourgeons"	"d'hiver et escourgeon"	""	""	"6-28"	"type=N_KON_N, match=fcu, form=d'hiver et escourgeons"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_n_27_du_21_05_19_cle8d148f.html"	"13"	"FIGURE"	"Puceron vert dans"	"pois de printemps, E"	"pois de printemps , E"	""	". Bizot (CA89)"	"18-38"	"type=N_PUN_N, match=fcu, form=pois de printemps, E"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_n_27_du_21_05_19_cle8d148f.html"	"108"	"P"	"ures à risque comme"	"tournesol et soja"	"tournesol et soja"	""	"), déchaumage et fau"	"295-312"	"type=N_KON_N, match=fcu, form=tournesol et soja"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_n_27_du_21_05_19_cle8d148f.html"	"5"	"H1"	""	"Stade et état du maïs"	"stade et état du maïs"	""	""	"0-21"	"type=N_KON_N, match=fcu, form=Stade et état du maïs"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_n_27_du_21_05_19_cle8d148f.html"	"55"	"P"	"ruites tardivement,"	"bordures de bois et haies"	"bordure de bois et haie"	""	", parcelles régulièr"	"244-269"	"type=N_KON_N, match=fcu, form=bordures de bois et haies"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_n_27_du_21_05_19_cle8d148f.html"	"4"	"H3"	"Vers"	"gris et noctuelle"	"gris et noctuelle"	""	""	"5-22"	"type=N_KON_N, match=fcu, form=gris et noctuelle"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_n_33_du_2_07_19_cle0b813e.html"	"108"	"P"	"ures à risque comme"	"tournesol et soja"	"tournesol et soja"	""	"), déchaumage et fau"	"295-312"	"type=N_KON_N, match=fcu, form=tournesol et soja"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GC_n_33_du_2_07_19_cle0b813e.html"	"5"	"H2"	""	"Stade et état du maïs"	"stade et état du maïs"	""	""	"0-21"	"type=N_KON_N, match=fcu, form=Stade et état du maïs"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GRANDES_CULTURES_2019_No21_cle091311.html"	"64"	"P"	"rties des plantes :"	"tiges, pétioles, gousses"	"tige , pétiole , gousse"	""	". En cas d'attaques"	"43-67"	"type=N_PUN_N, match=fcu, form=tiges, pétioles, gousses"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GRANDES_CULTURES_2019_No21_cle091311.html"	"64"	"P"	", les galeries dans"	"les gousses, les grains de flageolet"	"le gousse , le grain de flageolet"	""	"grignotés et la pré"	"221-257"	"type=N_PUN_N, match=fcu, form=les gousses, les grains de flageolet"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GRANDES_CULTURES_2019_No21_cle091311.html"	"17"	"P"	"Les précédents"	"maïs et la proximité de cultures"	"maïs et le proximité de culture"	""	"de maïs sont des fa"	"15-47"	"type=N_KON_N, match=fcu, form=maïs et la proximité de cultures"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GRANDES_CULTURES_2019_No21_cle091311.html"	"59"	"P"	"NT Pomme de terre :"	"MILEOS et Oignon"	"MILEOS et oignon"	""	": MILONI : FREDON I"	"126-142"	"type=N_KON_N, match=fcu, form=MILEOS et Oignon"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GRANDES_CULTURES_2019_No21_cle091311.html"	"53"	"P"	"égumes industriels,"	"arboriculture, maraîchage, pépinière"	"arboriculture , maraîchage , pépinière"	""	"horticulture."	"289-325"	"type=N_PUN_N, match=fcu, form=arboriculture, maraîchage, pépinière"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1.html"	"59"	"P"	"NT Pomme de terre :"	"MILEOS et Oignon"	"MILEOS et oignon"	""	": MILONI : FREDON I"	"126-142"	"type=N_KON_N, match=fcu, form=MILEOS et Oignon"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1.html"	"53"	"P"	"égumes industriels,"	"arboriculture, maraîchage, pépinière"	"arboriculture , maraîchage , pépinière"	""	"horticulture."	"289-325"	"type=N_PUN_N, match=fcu, form=arboriculture, maraîchage, pépinière"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GRANDES_CULTURES_2019_No36_cle02e122.html"	"11"	"FIGURE"	"premiers dégâts en"	"parcelle de colza et interculture"	"parcelle de colza et interculture"	""	"/ repousses ."	"19-52"	"type=N_KON_N, match=fcu, form=parcelle de colza et interculture"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GRANDES_CULTURES_2019_No36_cle02e122.html"	"87"	"P"	"ur 2 sites. D'autre"	"part, les arrachages de betteraves"	"part , le arrachage de betterave"	""	"sont en cours et ce"	"251-285"	"type=N_PUN_N, match=fcu, form=part, les arrachages de betteraves"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GRANDES_CULTURES_2019_No7_cle8446d7.html"	"160"	"P"	". Au printemps avec"	"le redémarrage de la végétation, le champignon"	"le redémarrage de le végétation , le champignon"	""	"progresse dans les"	"285-331"	"type=N_PUN_N, match=fcu, form=le redémarrage de la végétation, le champignon"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GRANDES_CULTURES_2019_No7_cle8446d7.html"	"172"	"P"	"NT Pomme de terre :"	"MILEOS et Oignon"	"MILEOS et oignon"	""	": MILONI : FREDON I"	"733-749"	"type=N_KON_N, match=fcu, form=MILEOS et Oignon"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_GRANDES_CULTURES_2019_No7_cle8446d7.html"	"55"	"P"	"égumes industriels,"	"arboriculture, maraîchage, pépinière"	"arboriculture , maraîchage , pépinière"	""	"horticulture, JEVI."	"289-325"	"type=N_PUN_N, match=fcu, form=arboriculture, maraîchage, pépinière"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/train/CorpusTestD2kabGC.html/BSV_NA_GC_AQUITAINE_N25_20190801_cle0eefb1.html"	"60"	"P"	"res de Coniothyrium"	"minitans, champignon"	"minitans , champignon"	""	"parasite des scléro"	"95-115"	"type=N_PUN_N, match=fcu, form=minitans, champignon"
