"bsv"	"number of words"	"html tag"	"context before"	"form"	"lemma"	"prefLabel"	"context after"	"location"	"features"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ARBO_2018_11_cle44752f.html"	"60"	"P"	"égumes industriels,"	"arboriculture, maraîchage, pépinière"	"arboriculture , maraîchage , pépinière"	""	"horticulture, zones"	"293-329"	"type=N_PUN_N, match=fcu, form=arboriculture, maraîchage, pépinière"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ARBO_2018_11_cle44752f.html"	"60"	"P"	"raîchage, pépinière"	"horticulture, zones"	"horticulture , zone"	""	"non agricoles."	"330-349"	"type=N_PUN_N, match=fcu, form=horticulture, zones"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Arboriculture-Fruits_transformes__Bretagne-Normandie-Pays_de_la_Loire_no15_du_17-06-2020_cle0d4baf.html"	"103"	"P"	"es sont propices au"	"développement des champignons, ceux-ci"	"développement du champignon , ceux-ci"	""	"entrent dans le vég"	"334-372"	"type=N_PUN_N, match=fcu, form=développement des champignons, ceux-ci"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Arboriculture-Fruits_transformes__Bretagne-Normandie-Pays_de_la_Loire_no15_du_17-06-2020_cle0d4baf.html"	"34"	"P"	"préjudiciable pour"	"les pommes et les poires de table"	"le pomme et le poire de table"	""	"."	"148-181"	"type=N_KON_N, match=fcu, form=les pommes et les poires de table"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Arboriculture-Fruits_transformes__Bretagne-Normandie-Pays_de_la_Loire_no_17_du_26-06-2018_cle861251.html"	"103"	"P"	"es sont propices au"	"développement des champignons, ceux-ci"	"développement du champignon , ceux-ci"	""	"entrent dans le vég"	"334-372"	"type=N_PUN_N, match=fcu, form=développement des champignons, ceux-ci"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Bilan_Fruits_a_noyau_2018_cle888e1e.html"	"94"	"P"	"but juillet sur des"	"abricots et pêches"	"abricot et pêche"	""	"restant sur les arb"	"77-95"	"type=N_KON_N, match=fcu, form=abricots et pêches"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Bilan_Fruits_a_noyau_2018_cle888e1e.html"	"94"	"P"	"problématiques sur"	"pêches, abricots"	"pêche , abricot"	""	"et prunes cette ann"	"500-516"	"type=N_PUN_N, match=fcu, form=pêches, abricots"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Bilan_Fruits_a_noyau_2018_cle888e1e.html"	"44"	"P"	"Vallée du Rhône sur"	"abricots et pêches"	"abricot et pêche"	""	"(chenilles visibles"	"98-116"	"type=N_KON_N, match=fcu, form=abricots et pêches"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Bilan_Fruits_a_noyau_2018_cle888e1e.html"	"105"	"P"	"ois de juin sur des"	"pêchers et abricotiers"	"pêcher et abricotier"	""	"conduits en Agricul"	"132-154"	"type=N_KON_N, match=fcu, form=pêchers et abricotiers"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Bilan_Fruits_a_noyau_2018_cle888e1e.html"	"303"	"P"	"ont été réalisés en"	"environnement de pépinière et vergers"	"environnement de pépinière et verger"	""	"donneurs de greffon"	"690-727"	"type=N_KON_N, match=fcu, form=environnement de pépinière et vergers"
