"bsv"	"number of words"	"html tag"	"context before"	"form"	"lemma"	"prefLabel"	"context after"	"location"	"features"
"BSV_Cereales_paille_14_cle09e79d"	"10900"	"html"	"d'eau libre pour la"	"germination"	"germination"	"stade principal BBCH 0"	"des spores et son c"	"60690-60701"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
"BSV_Colza_no24-20nov2019_cle8157b8"	"1675"	"html"	"dans la région. Les"	"levées"	"levée"	"stade secondaire BBCH 009 "	"les plus tardives s"	"1149-1155"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levées"
"BSV_Colza_no24-20nov2019_cle8157b8"	"1675"	"html"	"our les parcelles à"	"levée"	"levée"	"stade secondaire BBCH 009 "	"précoce, on peut co"	"3279-3284"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_Colza_no24-20nov2019_cle8157b8"	"1675"	"html"	"ans les parcelles à"	"levées"	"levée"	"stade secondaire BBCH 009 "	"tardives, les altis"	"3410-3416"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levées"
"BSV_GC_NA_Limousin_18_20200901_cle088995"	"3493"	"html"	"s : grains laiteux ("	"BBCH 83"	"BBCH @card@"	"stade secondaire BBCH 83"	") à pâteux (BBCH 87)"	"1368-1375"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH83, skos-prefLabel=stade secondaire BBCH 83, form=BBCH 83"
"BSV_GC_NA_Limousin_18_20200901_cle088995"	"3493"	"html"	"(BBCH 83) à pâteux ("	"BBCH 87"	"BBCH @card@"	"stade secondaire BBCH 87"	"). Stress hydrique :"	"1387-1394"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH87, skos-prefLabel=stade secondaire BBCH 87, form=BBCH 87"
"BSV_GC_NA_Limousin_18_20200901_cle088995"	"3493"	"html"	"ade grains laiteux ("	"BBCH 83"	"BBCH @card@"	"stade secondaire BBCH 83"	") à pâteux (BBCH 87)"	"2343-2350"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH83, skos-prefLabel=stade secondaire BBCH 83, form=BBCH 83"
"BSV_GC_NA_Limousin_18_20200901_cle088995"	"3493"	"html"	"(BBCH 83) à pâteux ("	"BBCH 87"	"BBCH @card@"	"stade secondaire BBCH 87"	"). % de plan"	"2362-2369"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH87, skos-prefLabel=stade secondaire BBCH 87, form=BBCH 87"
"BSV_GC_NA_Limousin_18_20200901_cle088995"	"3493"	"html"	"zas sont au stade """	"germination"	"germination"	"stade principal BBCH 0"	""" BBCH 05 à "" 1 feu"	"9697-9708"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
"BSV_GC_NA_Limousin_18_20200901_cle088995"	"3493"	"html"	"ade "" germination """	"BBCH 05"	"BBCH @card@"	"stade secondaire BBCH 05"	"à "" 1 feuille "" BBC"	"9711-9718"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH05, skos-prefLabel=stade secondaire BBCH 05, form=BBCH 05"
"BSV_GC_NA_Limousin_18_20200901_cle088995"	"3493"	"html"	"05 à "" 1 feuille """	"BBCH 11"	"BBCH @card@"	"stade secondaire BBCH 11"	". Colza associé à un"	"9735-9742"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH11, skos-prefLabel=stade secondaire BBCH 11, form=BBCH 11"
"BSV_GC_NA_Limousin_18_20200901_cle088995"	"3493"	"html"	"as d'impact sur les"	"levées"	"levée"	"stade secondaire BBCH 009 "	"d'adventices, mais"	"10005-10011"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levées"
"BSV_GC_NA_Limousin_18_20200901_cle088995"	"3493"	"html"	"r intérêt. La bonne"	"levée"	"levée"	"stade secondaire BBCH 009 "	"du colza conditionn"	"11417-11422"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_GC_NA_Limousin_18_20200901_cle088995"	"3493"	"html"	"est au moment de la"	"levée"	"levée"	"stade secondaire BBCH 009 "	"que le colza est le"	"12080-12085"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_GC_NA_Limousin_18_20200901_cle088995"	"3493"	"html"	"e de risque : de la"	"levée"	"levée"	"stade secondaire BBCH 009 "	"(particulièrement s"	"13242-13247"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_GC_NA_Limousin_18_20200901_cle088995"	"3493"	"html"	"pendant et après la"	"levée"	"levée"	"stade secondaire BBCH 009 "	". En période humide"	"14633-14638"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_GC_NA_Limousin_18_20200901_cle088995"	"3493"	"html"	"sque en amont de la"	"levée"	"levée"	"stade secondaire BBCH 009 "	"notamment en parcel"	"14905-14910"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_GC_NA_Limousin_18_20200901_cle088995"	"3493"	"html"	"s attaques avant la"	"levée"	"levée"	"stade secondaire BBCH 009 "	"du colza. Comment o"	"14995-15000"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_GC_NA_Limousin_18_20200901_cle088995"	"3493"	"html"	"e l'hypocotyle à la"	"levée"	"levée"	"stade secondaire BBCH 009 "	"est irrémédiable. A"	"16409-16414"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_GC_NA_Limousin_18_20200901_cle088995"	"3493"	"html"	"ns climatiques à la"	"levée"	"levée"	"stade secondaire BBCH 009 "	", des dégâts observé"	"17261-17266"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_GC_n_22_du_30_avril_2013_cle82bfbf"	"3956"	"html"	"des favorables à la"	"germination"	"germination"	"stade principal BBCH 0"	"des sclérotes Cette"	"4971-4982"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
